"","case_month","res_state","res_county","county_fips_code","cases","hosp_yes","hosp_no","hosp_missing","death_yes","death_no","death_missing","jhu_cases","jhu_deaths","CovidDeathCount","CovidContributingCount","county_name","new_hosp","death"
"3017",2022-07-01,NA,NA,31005,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3018",2022-07-01,NA,NA,31007,NA,NA,NA,NA,NA,NA,NA,0,-1,0,0,NA,NA,NA
"3019",2022-07-01,NA,NA,31009,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA
"3020",2022-07-01,NA,NA,31011,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Boone",0,0
"3021",2022-07-01,NA,NA,31013,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Box Butte",0,0
"3022",2022-07-01,NA,NA,31015,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Boyd",0,0
"3023",2022-07-01,NA,NA,31017,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Brown",0,0
"3024",2022-07-01,NA,NA,31021,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA
"3025",2022-07-01,NA,NA,31023,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Butler",0,0
"3026",2022-07-01,NA,NA,31027,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA
"3027",2022-07-01,NA,NA,31029,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,"Chase",0,0
"3028",2022-07-01,NA,NA,31031,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Cherry",0,0
"3029",2022-07-01,NA,NA,31033,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Cheyenne",0,0
"3030",2022-07-01,NA,NA,31035,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA
"3031",2022-07-01,NA,NA,31037,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Colfax",0,0
"3032",2022-07-01,NA,NA,31039,NA,NA,NA,NA,NA,NA,NA,0,-1,2,2,"Cuming",0,2
"3033",2022-07-01,NA,NA,31041,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Custer",0,0
"3034",2022-07-01,NA,NA,31045,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Dawes",0,0
"3035",2022-07-01,NA,NA,31049,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA
"3036",2022-07-01,NA,NA,31051,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA
"3037",2022-07-01,NA,NA,31057,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Dundy",0,0
"3038",2022-07-01,NA,NA,31059,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,"Fillmore",0,1
"3039",2022-07-01,NA,NA,31061,NA,NA,NA,NA,NA,NA,NA,0,-1,0,0,"Franklin",0,0
"3040",2022-07-01,NA,NA,31063,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA
"3041",2022-07-01,NA,NA,31065,NA,NA,NA,NA,NA,NA,NA,0,-1,0,0,"Furnas",0,0
"3042",2022-07-01,NA,NA,31069,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Garden",0,0
"3043",2022-07-01,NA,NA,31071,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA
"3044",2022-07-01,NA,NA,31073,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA
"3045",2022-07-01,NA,NA,31075,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA
"3046",2022-07-01,NA,NA,31077,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA
"3047",2022-07-01,NA,NA,31081,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Hamilton",12,0
"3048",2022-07-01,NA,NA,31083,NA,NA,NA,NA,NA,NA,NA,0,-1,0,0,"Harlan",0,0
"3049",2022-07-01,NA,NA,31085,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA
"3050",2022-07-01,NA,NA,31087,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA
"3051",2022-07-01,NA,NA,31089,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Holt",0,0
"3052",2022-07-01,NA,NA,31091,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA
"3053",2022-07-01,NA,NA,31093,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Howard",0,0
"3054",2022-07-01,NA,NA,31095,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Jefferson",11,0
"3055",2022-07-01,NA,NA,31097,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Johnson",0,0
"3056",2022-07-01,NA,NA,31099,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Kearney",0,0
"3057",2022-07-01,NA,NA,31101,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Keith",0,0
"3058",2022-07-01,NA,NA,31103,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA
"3059",2022-07-01,NA,NA,31105,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Kimball",0,0
"3060",2022-07-01,NA,NA,31107,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Knox",0,0
"3061",2022-07-01,NA,NA,31113,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA
"3062",2022-07-01,NA,NA,31115,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA
"3063",2022-07-01,NA,NA,31117,NA,NA,NA,NA,NA,NA,NA,-1,0,0,0,NA,NA,NA
"3064",2022-07-01,NA,NA,31121,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Merrick",0,0
"3065",2022-07-01,NA,NA,31123,NA,NA,NA,NA,NA,NA,NA,0,-1,0,0,"Morrill",0,0
"3066",2022-07-01,NA,NA,31125,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Nance",0,0
"3067",2022-07-01,NA,NA,31127,NA,NA,NA,NA,NA,NA,NA,0,-1,0,0,"Nemaha",0,0
"3068",2022-07-01,NA,NA,31129,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Nuckolls",0,0
"3069",2022-07-01,NA,NA,31131,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Otoe",0,1
"3070",2022-07-01,NA,NA,31133,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Pawnee",0,0
"3071",2022-07-01,NA,NA,31135,NA,NA,NA,NA,NA,NA,NA,0,-1,0,0,"Perkins",0,0
"3072",2022-07-01,NA,NA,31137,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Phelps",0,0
"3073",2022-07-01,NA,NA,31139,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Pierce",0,0
"3074",2022-07-01,NA,NA,31143,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Polk",0,0
"3075",2022-07-01,NA,NA,31145,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Red Willow",0,0
"3076",2022-07-01,NA,NA,31147,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Richardson",0,0
"3077",2022-07-01,NA,NA,31149,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Rock",0,0
"3078",2022-07-01,NA,NA,31151,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Saline",0,0
"3079",2022-07-01,NA,NA,31159,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Seward",0,0
"3080",2022-07-01,NA,NA,31161,NA,NA,NA,NA,NA,NA,NA,0,-1,0,0,"Sheridan",0,0
"3081",2022-07-01,NA,NA,31163,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA
"3082",2022-07-01,NA,NA,31165,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA
"3083",2022-07-01,NA,NA,31167,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA
"3084",2022-07-01,NA,NA,31169,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Thayer",0,0
"3085",2022-07-01,NA,NA,31171,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA
"3086",2022-07-01,NA,NA,31173,NA,NA,NA,NA,NA,NA,NA,0,-2,0,0,"Thurston",0,0
"3087",2022-07-01,NA,NA,31175,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Valley",0,0
"3088",2022-07-01,NA,NA,31179,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Wayne",0,0
"3089",2022-07-01,NA,NA,31181,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Webster",0,0
"3090",2022-07-01,NA,NA,31183,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3091",2022-07-01,NA,NA,31185,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,"York",0,0
"3092",2022-08-01,NA,NA,31003,NA,NA,NA,NA,NA,NA,NA,73,0,0,0,"Antelope",0,0
"3093",2022-08-01,NA,NA,31005,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3094",2022-08-01,NA,NA,31007,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,NA,NA,NA
"3095",2022-08-01,NA,NA,31009,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,NA,NA,NA
"3096",2022-08-01,NA,NA,31011,NA,NA,NA,NA,NA,NA,NA,41,0,0,0,"Boone",13,0
"3097",2022-08-01,NA,NA,31013,NA,NA,NA,NA,NA,NA,NA,76,0,0,0,"Box Butte",0,0
"3098",2022-08-01,NA,NA,31015,NA,NA,NA,NA,NA,NA,NA,21,1,0,0,"Boyd",0,0
"3099",2022-08-01,NA,NA,31017,NA,NA,NA,NA,NA,NA,NA,28,0,0,0,"Brown",0,0
"3100",2022-08-01,NA,NA,31021,NA,NA,NA,NA,NA,NA,NA,71,0,0,1,NA,NA,NA
"3101",2022-08-01,NA,NA,31023,NA,NA,NA,NA,NA,NA,NA,113,0,0,0,"Butler",0,0
"3102",2022-08-01,NA,NA,31027,NA,NA,NA,NA,NA,NA,NA,78,1,0,0,NA,NA,NA
"3103",2022-08-01,NA,NA,31029,NA,NA,NA,NA,NA,NA,NA,69,1,0,0,"Chase",0,0
"3104",2022-08-01,NA,NA,31031,NA,NA,NA,NA,NA,NA,NA,41,0,0,0,"Cherry",0,0
"3105",2022-08-01,NA,NA,31033,NA,NA,NA,NA,NA,NA,NA,125,0,0,0,"Cheyenne",0,0
"3106",2022-08-01,NA,NA,31035,NA,NA,NA,NA,NA,NA,NA,71,0,0,0,NA,NA,NA
"3107",2022-08-01,NA,NA,31037,NA,NA,NA,NA,NA,NA,NA,108,0,0,0,"Colfax",0,0
"3108",2022-08-01,NA,NA,31039,NA,NA,NA,NA,NA,NA,NA,78,1,2,3,"Cuming",0,2
"3109",2022-08-01,NA,NA,31041,NA,NA,NA,NA,NA,NA,NA,90,1,0,0,"Custer",0,1
"3110",2022-08-01,NA,NA,31045,NA,NA,NA,NA,NA,NA,NA,50,0,0,1,"Dawes",0,0
"3111",2022-08-01,NA,NA,31049,NA,NA,NA,NA,NA,NA,NA,10,1,0,0,NA,NA,NA
"3112",2022-08-01,NA,NA,31051,NA,NA,NA,NA,NA,NA,NA,73,0,0,0,NA,NA,NA
"3113",2022-08-01,NA,NA,31057,NA,NA,NA,NA,NA,NA,NA,17,0,0,0,"Dundy",0,0
"3114",2022-08-01,NA,NA,31059,NA,NA,NA,NA,NA,NA,NA,51,0,0,0,"Fillmore",0,0
"3115",2022-08-01,NA,NA,31061,NA,NA,NA,NA,NA,NA,NA,39,0,0,0,"Franklin",0,0
"3116",2022-08-01,NA,NA,31063,NA,NA,NA,NA,NA,NA,NA,29,0,0,0,NA,NA,NA
"3117",2022-08-01,NA,NA,31065,NA,NA,NA,NA,NA,NA,NA,57,1,0,0,"Furnas",0,0
"3118",2022-08-01,NA,NA,31069,NA,NA,NA,NA,NA,NA,NA,25,0,0,0,"Garden",0,0
"3119",2022-08-01,NA,NA,31071,NA,NA,NA,NA,NA,NA,NA,30,0,0,0,NA,NA,NA
"3120",2022-08-01,NA,NA,31073,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,NA,NA,NA
"3121",2022-08-01,NA,NA,31075,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA
"3122",2022-08-01,NA,NA,31077,NA,NA,NA,NA,NA,NA,NA,12,0,0,0,NA,NA,NA
"3123",2022-08-01,NA,NA,31081,NA,NA,NA,NA,NA,NA,NA,159,1,0,0,"Hamilton",0,0
"3124",2022-08-01,NA,NA,31083,NA,NA,NA,NA,NA,NA,NA,22,0,0,0,"Harlan",0,0
"3125",2022-08-01,NA,NA,31085,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,NA,NA,NA
"3126",2022-08-01,NA,NA,31087,NA,NA,NA,NA,NA,NA,NA,32,0,0,0,NA,NA,NA
"3127",2022-08-01,NA,NA,31089,NA,NA,NA,NA,NA,NA,NA,105,0,1,1,"Holt",0,1
"3128",2022-08-01,NA,NA,31091,NA,NA,NA,NA,NA,NA,NA,6,0,0,0,NA,NA,NA
"3129",2022-08-01,NA,NA,31093,NA,NA,NA,NA,NA,NA,NA,28,1,0,0,"Howard",0,0
"3130",2022-08-01,NA,NA,31095,NA,NA,NA,NA,NA,NA,NA,38,0,1,1,"Jefferson",0,1
"3131",2022-08-01,NA,NA,31097,NA,NA,NA,NA,NA,NA,NA,12,0,0,0,"Johnson",0,0
"3132",2022-08-01,NA,NA,31099,NA,NA,NA,NA,NA,NA,NA,61,0,0,0,"Kearney",0,0
"3133",2022-08-01,NA,NA,31101,NA,NA,NA,NA,NA,NA,NA,101,1,1,1,"Keith",0,1
"3134",2022-08-01,NA,NA,31103,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,NA,NA,NA
"3135",2022-08-01,NA,NA,31105,NA,NA,NA,NA,NA,NA,NA,37,0,0,0,"Kimball",30,1
"3136",2022-08-01,NA,NA,31107,NA,NA,NA,NA,NA,NA,NA,97,0,0,0,"Knox",0,0
"3137",2022-08-01,NA,NA,31113,NA,NA,NA,NA,NA,NA,NA,16,0,0,0,NA,NA,NA
"3138",2022-08-01,NA,NA,31115,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,NA,NA,NA
"3139",2022-08-01,NA,NA,31117,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,NA,NA,NA
"3140",2022-08-01,NA,NA,31121,NA,NA,NA,NA,NA,NA,NA,119,0,0,1,"Merrick",0,0
"3141",2022-08-01,NA,NA,31123,NA,NA,NA,NA,NA,NA,NA,48,0,0,0,"Morrill",0,0
"3142",2022-08-01,NA,NA,31125,NA,NA,NA,NA,NA,NA,NA,24,1,0,0,"Nance",0,0
"3143",2022-08-01,NA,NA,31127,NA,NA,NA,NA,NA,NA,NA,81,1,0,0,"Nemaha",0,1
"3144",2022-08-01,NA,NA,31129,NA,NA,NA,NA,NA,NA,NA,28,0,0,0,"Nuckolls",0,0
"3145",2022-08-01,NA,NA,31131,NA,NA,NA,NA,NA,NA,NA,191,1,0,0,"Otoe",0,0
"3146",2022-08-01,NA,NA,31133,NA,NA,NA,NA,NA,NA,NA,24,0,0,0,"Pawnee",0,0
"3147",2022-08-01,NA,NA,31135,NA,NA,NA,NA,NA,NA,NA,18,1,0,0,"Perkins",0,0
"3148",2022-08-01,NA,NA,31137,NA,NA,NA,NA,NA,NA,NA,152,0,0,0,"Phelps",0,0
"3149",2022-08-01,NA,NA,31139,NA,NA,NA,NA,NA,NA,NA,83,0,0,0,"Pierce",11,0
"3150",2022-08-01,NA,NA,31143,NA,NA,NA,NA,NA,NA,NA,34,0,0,0,"Polk",0,0
"3151",2022-08-01,NA,NA,31145,NA,NA,NA,NA,NA,NA,NA,92,1,1,2,"Red Willow",0,1
"3152",2022-08-01,NA,NA,31147,NA,NA,NA,NA,NA,NA,NA,200,1,0,0,"Richardson",0,0
"3153",2022-08-01,NA,NA,31149,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,"Rock",0,0
"3154",2022-08-01,NA,NA,31151,NA,NA,NA,NA,NA,NA,NA,221,0,0,0,"Saline",0,0
"3155",2022-08-01,NA,NA,31159,NA,NA,NA,NA,NA,NA,NA,113,0,0,0,"Seward",0,0
"3156",2022-08-01,NA,NA,31161,NA,NA,NA,NA,NA,NA,NA,57,0,0,0,"Sheridan",0,0
"3157",2022-08-01,NA,NA,31163,NA,NA,NA,NA,NA,NA,NA,34,1,0,0,NA,NA,NA
"3158",2022-08-01,NA,NA,31165,NA,NA,NA,NA,NA,NA,NA,8,0,0,0,NA,NA,NA
"3159",2022-08-01,NA,NA,31167,NA,NA,NA,NA,NA,NA,NA,37,0,0,1,NA,NA,NA
"3160",2022-08-01,NA,NA,31169,NA,NA,NA,NA,NA,NA,NA,59,0,1,1,"Thayer",0,1
"3161",2022-08-01,NA,NA,31171,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,NA,NA,NA
"3162",2022-08-01,NA,NA,31173,NA,NA,NA,NA,NA,NA,NA,153,1,1,1,"Thurston",0,1
"3163",2022-08-01,NA,NA,31175,NA,NA,NA,NA,NA,NA,NA,31,0,0,0,"Valley",0,0
"3164",2022-08-01,NA,NA,31179,NA,NA,NA,NA,NA,NA,NA,81,0,0,0,"Wayne",0,1
"3165",2022-08-01,NA,NA,31181,NA,NA,NA,NA,NA,NA,NA,32,0,0,0,"Webster",0,0
"3166",2022-08-01,NA,NA,31183,NA,NA,NA,NA,NA,NA,NA,5,0,NA,NA,NA,NA,NA
"3167",2022-08-01,NA,NA,31185,NA,NA,NA,NA,NA,NA,NA,314,2,0,1,"York",0,0
"3168",2022-09-01,NA,NA,31003,NA,NA,NA,NA,NA,NA,NA,6,0,0,0,"Antelope",0,0
"3169",2022-09-01,NA,NA,31005,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3170",2022-09-01,NA,NA,31007,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA
"3171",2022-09-01,NA,NA,31009,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA
"3172",2022-09-01,NA,NA,31011,NA,NA,NA,NA,NA,NA,NA,10,0,2,2,"Boone",0,2
"3173",2022-09-01,NA,NA,31013,NA,NA,NA,NA,NA,NA,NA,9,0,0,0,"Box Butte",0,1
"3174",2022-09-01,NA,NA,31015,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,"Boyd",0,0
"3175",2022-09-01,NA,NA,31017,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,"Brown",0,0
"3176",2022-09-01,NA,NA,31021,NA,NA,NA,NA,NA,NA,NA,17,0,0,0,NA,NA,NA
"3177",2022-09-01,NA,NA,31023,NA,NA,NA,NA,NA,NA,NA,12,0,0,0,"Butler",0,0
"3178",2022-09-01,NA,NA,31027,NA,NA,NA,NA,NA,NA,NA,16,0,0,0,NA,NA,NA
"3179",2022-09-01,NA,NA,31029,NA,NA,NA,NA,NA,NA,NA,11,0,0,0,"Chase",0,0
"3180",2022-09-01,NA,NA,31031,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,"Cherry",0,1
"3181",2022-09-01,NA,NA,31033,NA,NA,NA,NA,NA,NA,NA,13,0,0,0,"Cheyenne",0,0
"3182",2022-09-01,NA,NA,31035,NA,NA,NA,NA,NA,NA,NA,13,0,0,0,NA,NA,NA
"3183",2022-09-01,NA,NA,31037,NA,NA,NA,NA,NA,NA,NA,17,0,0,0,"Colfax",0,0
"3184",2022-09-01,NA,NA,31039,NA,NA,NA,NA,NA,NA,NA,18,0,1,1,"Cuming",0,0
"3185",2022-09-01,NA,NA,31041,NA,NA,NA,NA,NA,NA,NA,9,0,0,0,"Custer",0,0
"3186",2022-09-01,NA,NA,31045,NA,NA,NA,NA,NA,NA,NA,8,0,0,0,"Dawes",0,0
"3187",2022-09-01,NA,NA,31049,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,NA,NA,NA
"3188",2022-09-01,NA,NA,31051,NA,NA,NA,NA,NA,NA,NA,11,0,0,0,NA,NA,NA
"3189",2022-09-01,NA,NA,31057,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Dundy",0,0
"3190",2022-09-01,NA,NA,31059,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,"Fillmore",0,0
"3191",2022-09-01,NA,NA,31061,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,"Franklin",0,0
"3192",2022-09-01,NA,NA,31063,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA
"3193",2022-09-01,NA,NA,31065,NA,NA,NA,NA,NA,NA,NA,6,0,0,0,"Furnas",11,0
"3194",2022-09-01,NA,NA,31069,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,"Garden",0,0
"3195",2022-09-01,NA,NA,31071,NA,NA,NA,NA,NA,NA,NA,3,0,1,1,NA,NA,NA
"3196",2022-09-01,NA,NA,31073,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,NA,NA,NA
"3197",2022-09-01,NA,NA,31075,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,NA,NA,NA
"3198",2022-09-01,NA,NA,31077,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,NA,NA,NA
"3199",2022-09-01,NA,NA,31081,NA,NA,NA,NA,NA,NA,NA,19,0,0,1,"Hamilton",0,0
"3200",2022-09-01,NA,NA,31083,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,"Harlan",0,0
"3201",2022-09-01,NA,NA,31085,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA
"3202",2022-09-01,NA,NA,31087,NA,NA,NA,NA,NA,NA,NA,6,0,0,0,NA,NA,NA
"3203",2022-09-01,NA,NA,31089,NA,NA,NA,NA,NA,NA,NA,14,0,0,0,"Holt",0,0
"3204",2022-09-01,NA,NA,31091,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA
"3205",2022-09-01,NA,NA,31093,NA,NA,NA,NA,NA,NA,NA,5,0,1,1,"Howard",0,1
"3206",2022-09-01,NA,NA,31095,NA,NA,NA,NA,NA,NA,NA,11,0,0,0,"Jefferson",0,0
"3207",2022-09-01,NA,NA,31097,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,"Johnson",0,1
"3208",2022-09-01,NA,NA,31099,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,"Kearney",0,0
"3209",2022-09-01,NA,NA,31101,NA,NA,NA,NA,NA,NA,NA,8,1,0,0,"Keith",0,0
"3210",2022-09-01,NA,NA,31103,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA
"3211",2022-09-01,NA,NA,31105,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,"Kimball",11,1
"3212",2022-09-01,NA,NA,31107,NA,NA,NA,NA,NA,NA,NA,9,0,0,0,"Knox",0,0
"3213",2022-09-01,NA,NA,31113,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA
"3214",2022-09-01,NA,NA,31115,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA
"3215",2022-09-01,NA,NA,31117,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA
"3216",2022-09-01,NA,NA,31121,NA,NA,NA,NA,NA,NA,NA,18,0,0,0,"Merrick",0,0
"3217",2022-09-01,NA,NA,31123,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,"Morrill",0,0
"3218",2022-09-01,NA,NA,31125,NA,NA,NA,NA,NA,NA,NA,10,0,0,0,"Nance",0,0
"3219",2022-09-01,NA,NA,31127,NA,NA,NA,NA,NA,NA,NA,36,0,0,0,"Nemaha",0,0
"3220",2022-09-01,NA,NA,31129,NA,NA,NA,NA,NA,NA,NA,3,0,1,1,"Nuckolls",0,0
"3221",2022-09-01,NA,NA,31131,NA,NA,NA,NA,NA,NA,NA,20,0,0,0,"Otoe",0,0
"3222",2022-09-01,NA,NA,31133,NA,NA,NA,NA,NA,NA,NA,7,0,1,1,"Pawnee",0,0
"3223",2022-09-01,NA,NA,31135,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,"Perkins",0,0
"3224",2022-09-01,NA,NA,31137,NA,NA,NA,NA,NA,NA,NA,10,0,0,0,"Phelps",0,0
"3225",2022-09-01,NA,NA,31139,NA,NA,NA,NA,NA,NA,NA,16,0,0,0,"Pierce",0,1
"3226",2022-09-01,NA,NA,31143,NA,NA,NA,NA,NA,NA,NA,8,0,0,0,"Polk",0,0
"3227",2022-09-01,NA,NA,31145,NA,NA,NA,NA,NA,NA,NA,10,0,0,0,"Red Willow",0,0
"3228",2022-09-01,NA,NA,31147,NA,NA,NA,NA,NA,NA,NA,20,0,0,0,"Richardson",0,0
"3229",2022-09-01,NA,NA,31149,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,"Rock",0,0
"3230",2022-09-01,NA,NA,31151,NA,NA,NA,NA,NA,NA,NA,34,0,0,0,"Saline",0,0
"3231",2022-09-01,NA,NA,31159,NA,NA,NA,NA,NA,NA,NA,15,0,0,0,"Seward",0,0
"3232",2022-09-01,NA,NA,31161,NA,NA,NA,NA,NA,NA,NA,7,-1,0,0,"Sheridan",0,0
"3233",2022-09-01,NA,NA,31163,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,NA,NA,NA
"3234",2022-09-01,NA,NA,31165,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA
"3235",2022-09-01,NA,NA,31167,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,NA,NA,NA
"3236",2022-09-01,NA,NA,31169,NA,NA,NA,NA,NA,NA,NA,14,0,0,0,"Thayer",0,0
"3237",2022-09-01,NA,NA,31171,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,NA,NA,NA
"3238",2022-09-01,NA,NA,31173,NA,NA,NA,NA,NA,NA,NA,25,0,0,0,"Thurston",0,0
"3239",2022-09-01,NA,NA,31175,NA,NA,NA,NA,NA,NA,NA,6,0,0,0,"Valley",0,0
"3240",2022-09-01,NA,NA,31179,NA,NA,NA,NA,NA,NA,NA,26,0,1,1,"Wayne",0,0
"3241",2022-09-01,NA,NA,31181,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,"Webster",0,1
"3242",2022-09-01,NA,NA,31183,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3243",2022-09-01,NA,NA,31185,NA,NA,NA,NA,NA,NA,NA,20,0,0,0,"York",0,0
"3244",2022-10-01,NA,NA,31003,NA,NA,NA,NA,NA,NA,NA,26,4,0,0,"Antelope",0,0
"3245",2022-10-01,NA,NA,31005,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3246",2022-10-01,NA,NA,31007,NA,NA,NA,NA,NA,NA,NA,6,1,0,0,NA,NA,NA
"3247",2022-10-01,NA,NA,31009,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA
"3248",2022-10-01,NA,NA,31011,NA,NA,NA,NA,NA,NA,NA,48,8,1,1,"Boone",0,1
"3249",2022-10-01,NA,NA,31013,NA,NA,NA,NA,NA,NA,NA,30,8,0,0,"Box Butte",0,0
"3250",2022-10-01,NA,NA,31015,NA,NA,NA,NA,NA,NA,NA,8,2,0,0,"Boyd",0,0
"3251",2022-10-01,NA,NA,31017,NA,NA,NA,NA,NA,NA,NA,21,4,0,0,"Brown",0,0
"3252",2022-10-01,NA,NA,31021,NA,NA,NA,NA,NA,NA,NA,14,5,0,0,NA,NA,NA
