"","case_month","res_state","res_county","county_fips_code","cases","hosp_yes","hosp_no","hosp_missing","death_yes","death_no","death_missing","jhu_cases","jhu_deaths","CovidDeathCount","CovidContributingCount","new_hosp_primary","new_hosp_incidental","new_hosp_total","new_death_total"
"1731",2022-07-01,"NY","RICHMOND",36085,8259,447,9,7803,0,0,8259,7516,27,18,30,256,47,303,12
"1732",2022-07-01,"NY","ROCKLAND",36087,2413,110,126,2177,0,2397,16,3242,8,13,16,156,6,162,9
"1733",2022-07-01,"NY","SARATOGA",36091,996,0,1,995,0,992,4,1384,3,4,6,50,4,54,3
"1734",2022-07-01,"NY","SCHENECTADY",36093,1179,0,0,1179,0,1176,3,980,7,3,4,22,25,47,6
"1735",2022-07-01,"NY","SCHOHARIE",36095,154,6,66,82,0,154,0,149,0,0,0,3,0,3,0
"1736",2022-07-01,"NY","SENECA",36099,89,0,0,89,0,89,0,128,1,0,1,NA,NA,NA,0
"1737",2022-07-01,"NY","ST. LAWRENCE",36089,441,0,0,441,0,439,2,409,1,1,3,50,4,54,1
"1738",2022-07-01,"NY","STEUBEN",36101,466,0,0,466,0,465,1,395,1,3,4,30,0,30,2
"1739",2022-07-01,"NY","SUFFOLK",36103,15285,30,150,15105,0,15273,12,17418,34,39,55,881,112,993,35
"1740",2022-07-01,"NY","SULLIVAN",36105,644,0,0,644,0,643,1,622,0,0,1,29,1,30,0
"1741",2022-07-01,"NY","TIOGA",36107,219,0,0,219,0,219,0,199,0,0,1,NA,NA,NA,0
"1742",2022-07-01,"NY","TOMPKINS",36109,738,0,0,738,0,738,0,695,2,2,2,18,0,18,2
"1743",2022-07-01,"NY","ULSTER",36111,1206,36,416,754,0,1192,14,1116,7,1,2,31,0,31,3
"1744",2022-07-01,"NY","WARREN",36113,605,3,0,602,0,605,0,513,1,0,0,50,0,50,3
"1745",2022-07-01,"NY","WASHINGTON",36115,381,10,0,371,0,381,0,260,3,0,0,NA,NA,NA,0
"1746",2022-07-01,"NY","WAYNE",36117,325,17,0,308,0,324,1,363,2,1,3,6,44,50,0
"1747",2022-07-01,"NY","WESTCHESTER",36119,11961,43,2423,9495,0,11953,8,10441,23,19,31,670,83,753,26
"1748",2022-07-01,"NY","WYOMING",36121,181,0,1,180,0,181,0,133,0,0,0,6,1,7,0
"1749",2022-07-01,"NY","YATES",36123,28,0,0,28,0,28,0,62,0,0,0,2,0,2,0
"1750",2022-08-01,"NY","ALBANY",36001,2091,0,0,2091,0,2089,2,1792,7,7,12,219,1,220,11
"1751",2022-08-01,"NY","ALLEGANY",36003,189,12,15,162,0,189,0,145,0,0,0,18,4,22,0
"1752",2022-08-01,"NY","BRONX",36005,14962,1126,2,13834,14,0,14948,17540,76,22,46,650,325,975,32
"1753",2022-08-01,"NY","BROOME",36007,1396,49,132,1215,0,1388,8,1007,4,10,12,51,132,183,6
"1754",2022-08-01,"NY","CATTARAUGUS",36009,632,38,6,588,0,629,3,500,6,1,3,42,7,49,5
"1755",2022-08-01,"NY","CAYUGA",36011,434,0,0,434,0,434,0,348,1,1,1,24,1,25,1
"1756",2022-08-01,"NY","CHAUTAUQUA",36013,822,0,0,822,0,821,1,674,6,5,9,37,5,42,6
"1757",2022-08-01,"NY","CHEMUNG",36015,587,2,0,585,0,587,0,442,0,2,2,51,9,60,0
"1758",2022-08-01,"NY","CHENANGO",36017,359,0,0,359,0,356,3,290,1,1,1,10,6,16,1
"1759",2022-08-01,"NY","CLINTON",36019,524,34,40,450,0,518,6,491,5,2,3,17,53,70,5
"1760",2022-08-01,"NY","COLUMBIA",36021,346,29,199,118,0,342,4,342,4,3,5,21,9,30,4
"1761",2022-08-01,"NY","CORTLAND",36023,302,0,0,302,0,301,1,245,2,1,4,22,0,22,2
"1762",2022-08-01,"NY","DELAWARE",36025,228,0,0,228,0,227,1,212,1,0,0,11,1,12,0
"1763",2022-08-01,"NY","DUTCHESS",36027,1777,12,118,1647,0,1773,4,1893,14,4,8,197,4,201,11
"1764",2022-08-01,"NY","ERIE",36029,5954,53,1119,4782,0,5929,25,4711,27,25,39,204,199,403,30
"1765",2022-08-01,"NY","ESSEX",36031,153,0,0,153,0,150,3,134,0,1,2,1,0,1,0
"1766",2022-08-01,"NY","FRANKLIN",36033,306,0,1,305,0,304,2,237,1,2,3,22,2,24,1
"1767",2022-08-01,"NY","FULTON",36035,570,18,307,245,0,570,0,457,1,3,4,19,1,20,0
"1768",2022-08-01,"NY","GENESEE",36037,247,0,0,247,0,247,0,193,3,1,1,3,21,24,0
"1769",2022-08-01,"NY","GREENE",36039,205,17,46,142,0,203,2,190,3,0,0,NA,NA,NA,2
"1770",2022-08-01,"NY","HERKIMER",36043,450,2,0,448,0,446,4,363,2,1,1,10,0,10,0
"1771",2022-08-01,"NY","JEFFERSON",36045,758,48,6,704,0,756,2,734,2,2,3,50,4,54,2
"1772",2022-08-01,"NY","KINGS",36047,23054,1368,29,21657,38,0,23016,27503,156,47,62,698,540,1238,71
"1773",2022-08-01,"NY","LEWIS",36049,165,0,0,165,0,165,0,144,0,0,0,13,2,15,0
"1774",2022-08-01,"NY","LIVINGSTON",36051,267,0,0,267,0,265,2,206,5,3,4,0,22,22,2
"1775",2022-08-01,"NY","MADISON",36053,390,0,0,390,0,390,0,311,3,2,2,24,1,25,2
"1776",2022-08-01,"NY","MONROE",36055,3504,0,0,3504,0,3486,18,2860,21,20,32,341,222,563,27
"1777",2022-08-01,"NY","MONTGOMERY",36057,324,0,0,324,0,322,2,286,8,6,8,28,2,30,7
"1778",2022-08-01,"NY","NASSAU",36059,12237,167,1,12069,0,12222,15,12643,37,31,51,761,363,1124,52
"1779",2022-08-01,"NY","NEW YORK",36061,15601,812,32,14757,0,0,15601,14783,80,42,56,1085,629,1714,76
"1780",2022-08-01,"NY","NIAGARA",36063,1162,0,0,1162,0,1161,1,961,2,2,3,21,4,25,1
"1781",2022-08-01,"NY","ONEIDA",36065,1637,1,0,1636,0,1633,4,1346,5,6,8,87,24,111,8
"1782",2022-08-01,"NY","ONONDAGA",36067,2958,0,0,2958,0,2953,5,2715,15,5,11,323,17,340,15
"1783",2022-08-01,"NY","ONTARIO",36069,573,0,0,573,0,571,2,505,2,1,4,74,17,91,4
"1784",2022-08-01,"NY","ORANGE",36071,4054,59,542,3453,0,4047,7,4110,23,8,10,275,10,285,7
"1785",2022-08-01,"NY","ORLEANS",36073,152,0,0,152,0,151,1,152,0,1,1,3,0,3,1
"1786",2022-08-01,"NY","OSWEGO",36075,1060,0,0,1060,0,1060,0,810,1,0,0,24,0,24,0
"1787",2022-08-01,"NY","OTSEGO",36077,320,6,3,311,0,319,1,364,1,2,2,44,4,48,1
"1788",2022-08-01,"NY","PUTNAM",36079,815,17,66,732,0,813,2,667,4,0,0,30,1,31,1
"1789",2022-08-01,"NY","QUEENS",36081,24754,1090,17,23647,11,0,24743,29360,147,48,75,967,189,1156,69
"1790",2022-08-01,"NY","RENSSELAER",36083,970,0,9,961,0,969,1,898,2,4,4,51,8,59,5
"1791",2022-08-01,"NY","RICHMOND",36085,5438,314,8,5116,0,0,5438,6497,47,17,23,225,60,285,18
"1792",2022-08-01,"NY","ROCKLAND",36087,1880,104,97,1679,0,1877,3,2558,7,8,12,184,4,188,8
"1793",2022-08-01,"NY","SARATOGA",36091,995,0,0,995,0,993,2,1333,7,5,5,70,6,76,4
"1794",2022-08-01,"NY","SCHENECTADY",36093,1136,0,0,1136,0,1134,2,898,7,5,6,28,29,57,4
"1795",2022-08-01,"NY","SCHOHARIE",36095,165,3,48,114,0,165,0,164,0,0,0,8,0,8,0
"1796",2022-08-01,"NY","SENECA",36099,113,0,0,113,0,113,0,120,0,0,0,NA,NA,NA,0
"1797",2022-08-01,"NY","ST. LAWRENCE",36089,688,0,0,688,0,688,0,594,5,4,5,60,25,85,2
"1798",2022-08-01,"NY","STEUBEN",36101,569,0,0,569,0,566,3,456,3,2,3,33,1,34,1
"1799",2022-08-01,"NY","SUFFOLK",36103,11894,25,105,11764,0,11871,23,13154,45,41,72,966,135,1101,39
"1800",2022-08-01,"NY","SULLIVAN",36105,818,0,0,818,0,817,1,717,1,1,1,34,2,36,1
"1801",2022-08-01,"NY","TIOGA",36107,383,0,0,383,0,383,0,277,2,0,0,NA,NA,NA,0
"1802",2022-08-01,"NY","TOMPKINS",36109,774,0,0,774,0,774,0,650,1,3,3,30,1,31,2
"1803",2022-08-01,"NY","ULSTER",36111,1231,44,439,748,0,1227,4,1073,1,1,1,53,1,54,2
"1804",2022-08-01,"NY","WARREN",36113,525,1,0,524,0,521,4,463,4,6,7,69,0,69,8
"1805",2022-08-01,"NY","WASHINGTON",36115,377,14,0,363,0,377,0,322,2,1,5,NA,NA,NA,0
"1806",2022-08-01,"NY","WAYNE",36117,296,1,0,295,0,295,1,354,4,0,0,9,18,27,1
"1807",2022-08-01,"NY","WESTCHESTER",36119,7988,48,2423,5517,0,7975,13,6902,27,20,36,652,63,715,33
"1808",2022-08-01,"NY","WYOMING",36121,148,0,0,148,0,148,0,135,2,2,2,17,0,17,1
"1809",2022-08-01,"NY","YATES",36123,50,0,0,50,0,50,0,78,0,0,0,3,0,3,0
"1810",2022-09-01,"NY","ALBANY",36001,1896,0,0,1896,0,1895,1,1669,2,6,14,212,7,219,12
"1811",2022-09-01,"NY","ALLEGANY",36003,309,12,38,259,0,297,12,275,3,1,2,17,0,17,1
"1812",2022-09-01,"NY","BRONX",36005,10006,741,2,9263,0,0,10006,10580,72,13,30,445,137,582,17
"1813",2022-09-01,"NY","BROOME",36007,1576,58,142,1376,0,1570,6,1319,13,4,8,65,150,215,13
"1814",2022-09-01,"NY","CATTARAUGUS",36009,494,33,7,454,0,490,4,475,4,7,8,47,3,50,7
"1815",2022-09-01,"NY","CAYUGA",36011,636,0,0,636,0,635,1,530,2,1,1,31,4,35,1
"1816",2022-09-01,"NY","CHAUTAUQUA",36013,644,0,0,644,0,643,1,574,2,1,2,37,5,42,2
"1817",2022-09-01,"NY","CHEMUNG",36015,697,0,0,697,0,697,0,574,2,0,4,72,0,72,2
"1818",2022-09-01,"NY","CHENANGO",36017,349,0,0,349,0,348,1,300,1,1,2,14,2,16,1
"1819",2022-09-01,"NY","CLINTON",36019,610,45,50,515,0,608,2,584,3,2,3,13,62,75,5
"1820",2022-09-01,"NY","COLUMBIA",36021,478,10,287,181,0,477,1,422,3,2,3,11,4,15,2
"1821",2022-09-01,"NY","CORTLAND",36023,475,0,0,475,0,475,0,397,0,0,0,31,1,32,0
"1822",2022-09-01,"NY","DELAWARE",36025,230,0,0,230,0,230,0,220,2,0,0,10,1,11,0
"1823",2022-09-01,"NY","DUTCHESS",36027,1626,2,38,1586,0,1626,0,1780,8,7,10,178,17,195,7
"1824",2022-09-01,"NY","ERIE",36029,6341,25,665,5651,26,6310,5,5147,18,31,42,241,201,442,24
"1825",2022-09-01,"NY","ESSEX",36031,205,0,0,205,0,194,11,198,1,0,1,5,1,6,0
"1826",2022-09-01,"NY","FRANKLIN",36033,436,0,0,436,0,435,1,347,1,0,1,25,2,27,1
"1827",2022-09-01,"NY","FULTON",36035,669,20,285,364,0,668,1,533,1,1,2,25,0,25,0
"1828",2022-09-01,"NY","GENESEE",36037,357,0,0,357,0,356,1,307,4,7,9,10,36,46,5
"1829",2022-09-01,"NY","GREENE",36039,281,20,42,219,0,280,1,217,1,0,1,NA,NA,NA,0
"1830",2022-09-01,"NY","HERKIMER",36043,457,0,0,457,0,457,0,375,2,3,4,9,0,9,1
"1831",2022-09-01,"NY","JEFFERSON",36045,847,56,18,773,0,844,3,837,0,2,3,60,9,69,2
"1832",2022-09-01,"NY","KINGS",36047,16745,1074,11,15660,0,0,16745,17011,114,35,52,529,372,901,50
"1833",2022-09-01,"NY","LEWIS",36049,120,0,0,120,0,120,0,117,2,1,2,11,0,11,0
"1834",2022-09-01,"NY","LIVINGSTON",36051,350,0,0,350,0,348,2,259,2,1,1,0,11,11,1
"1835",2022-09-01,"NY","MADISON",36053,447,0,0,447,0,447,0,393,1,2,3,29,1,30,1
"1836",2022-09-01,"NY","MONROE",36055,3807,0,0,3807,0,3782,25,3104,24,17,23,333,244,577,26
"1837",2022-09-01,"NY","MONTGOMERY",36057,453,0,1,452,0,452,1,398,2,1,2,37,2,39,1
"1838",2022-09-01,"NY","NASSAU",36059,10124,99,1,10024,0,10099,25,10460,32,39,59,515,334,849,44
"1839",2022-09-01,"NY","NEW YORK",36061,11954,576,15,11363,0,0,11954,10967,55,17,35,748,426,1174,48
"1840",2022-09-01,"NY","NIAGARA",36063,1037,0,0,1037,0,1036,1,927,5,3,7,24,15,39,3
"1841",2022-09-01,"NY","ONEIDA",36065,2072,2,0,2070,0,2066,6,1644,7,5,8,138,24,162,9
"1842",2022-09-01,"NY","ONONDAGA",36067,3750,0,0,3750,0,3745,5,3408,13,7,23,329,7,336,19
"1843",2022-09-01,"NY","ONTARIO",36069,682,0,0,682,0,681,1,545,4,4,4,72,12,84,3
"1844",2022-09-01,"NY","ORANGE",36071,3546,69,669,2808,0,3534,12,3560,4,7,12,257,23,280,10
"1845",2022-09-01,"NY","ORLEANS",36073,182,0,0,182,0,182,0,185,1,0,1,5,0,5,0
"1846",2022-09-01,"NY","OSWEGO",36075,1314,0,0,1314,0,1312,2,1017,9,4,6,21,0,21,4
"1847",2022-09-01,"NY","OTSEGO",36077,290,2,0,288,0,290,0,309,1,2,2,42,3,45,3
"1848",2022-09-01,"NY","PUTNAM",36079,859,12,80,767,0,858,1,701,1,1,1,21,1,22,0
"1849",2022-09-01,"NY","QUEENS",36081,17074,977,2,16095,0,0,17074,17491,122,34,54,654,178,832,44
"1850",2022-09-01,"NY","RENSSELAER",36083,1031,0,0,1031,0,1030,1,922,5,1,4,50,0,50,4
"1851",2022-09-01,"NY","RICHMOND",36085,4271,265,10,3996,0,0,4271,4138,34,21,26,136,48,184,8
"1852",2022-09-01,"NY","ROCKLAND",36087,1515,27,7,1481,0,1514,1,2140,6,4,6,130,5,135,6
"1853",2022-09-01,"NY","SARATOGA",36091,974,0,0,974,0,974,0,1381,5,1,2,64,1,65,2
"1854",2022-09-01,"NY","SCHENECTADY",36093,1154,1,0,1153,0,1152,2,989,4,2,5,52,25,77,4
"1855",2022-09-01,"NY","SCHOHARIE",36095,158,2,48,108,0,158,0,161,1,0,0,2,0,2,0
"1856",2022-09-01,"NY","SENECA",36099,166,0,0,166,0,166,0,185,0,0,0,NA,NA,NA,0
"1857",2022-09-01,"NY","ST. LAWRENCE",36089,713,0,0,713,0,712,1,590,3,5,6,53,3,56,3
"1858",2022-09-01,"NY","STEUBEN",36101,678,0,0,678,0,678,0,534,0,2,5,36,0,36,0
"1859",2022-09-01,"NY","SUFFOLK",36103,10721,14,9,10698,0,10700,21,11692,44,39,70,810,121,931,46
"1860",2022-09-01,"NY","SULLIVAN",36105,611,0,0,611,0,610,1,541,3,2,3,26,1,27,3
"1861",2022-09-01,"NY","TIOGA",36107,444,0,0,444,0,444,0,347,0,0,0,NA,NA,NA,0
"1862",2022-09-01,"NY","TOMPKINS",36109,743,0,0,743,0,743,0,700,3,1,2,27,0,27,3
"1863",2022-09-01,"NY","ULSTER",36111,1269,46,198,1025,0,1264,5,1094,5,4,10,47,0,47,0
"1864",2022-09-01,"NY","WARREN",36113,607,1,0,606,0,605,2,464,1,2,3,66,1,67,3
"1865",2022-09-01,"NY","WASHINGTON",36115,411,11,0,400,0,411,0,357,2,0,0,NA,NA,NA,0
"1866",2022-09-01,"NY","WAYNE",36117,421,0,0,421,0,420,1,495,4,2,2,11,37,48,1
"1867",2022-09-01,"NY","WESTCHESTER",36119,6505,20,1182,5303,0,6492,13,5671,29,16,31,496,70,566,34
"1868",2022-09-01,"NY","WYOMING",36121,157,0,0,157,0,157,0,126,0,2,2,10,1,11,0
"1869",2022-09-01,"NY","YATES",36123,52,0,0,52,0,52,0,125,0,0,0,3,0,3,0
"1870",2022-10-01,"NY","ALBANY",36001,2004,0,0,2004,0,2003,1,1763,13,17,18,319,17,336,27
"1871",2022-10-01,"NY","ALLEGANY",36003,187,5,33,149,0,187,0,150,1,1,1,4,1,5,0
"1872",2022-10-01,"NY","BRONX",36005,10059,944,1,9114,0,0,10059,10134,193,30,43,599,91,690,28
"1873",2022-10-01,"NY","BROOME",36007,1744,104,84,1556,0,1731,13,1387,11,7,10,83,195,278,13
"1874",2022-10-01,"NY","CATTARAUGUS",36009,477,32,0,445,0,476,1,391,4,5,6,43,2,45,7
"1875",2022-10-01,"NY","CAYUGA",36011,558,0,0,558,0,557,1,463,2,4,4,44,1,45,4
"1876",2022-10-01,"NY","CHAUTAUQUA",36013,750,0,0,750,0,750,0,619,5,2,6,51,2,53,6
"1877",2022-10-01,"NY","CHEMUNG",36015,717,0,0,717,0,717,0,590,5,4,7,74,6,80,8
"1878",2022-10-01,"NY","CHENANGO",36017,279,0,0,279,0,277,2,225,1,1,2,13,4,17,0
"1879",2022-10-01,"NY","CLINTON",36019,591,47,42,502,0,582,9,591,6,6,8,24,82,106,10
"1880",2022-10-01,"NY","COLUMBIA",36021,291,20,161,110,0,276,15,270,2,0,0,18,1,19,0
"1881",2022-10-01,"NY","CORTLAND",36023,253,0,0,253,0,253,0,236,1,0,0,41,3,44,0
"1882",2022-10-01,"NY","DELAWARE",36025,194,0,0,194,0,194,0,192,1,1,1,5,0,5,0
"1883",2022-10-01,"NY","DUTCHESS",36027,1567,5,4,1558,0,1562,5,1557,9,4,8,187,13,200,5
"1884",2022-10-01,"NY","ERIE",36029,5910,29,515,5366,52,5848,10,4823,31,49,68,306,282,588,40
"1885",2022-10-01,"NY","ESSEX",36031,191,0,1,190,0,190,1,190,4,0,2,3,0,3,0
"1886",2022-10-01,"NY","FRANKLIN",36033,345,0,1,344,0,345,0,319,1,2,3,26,1,27,1
"1887",2022-10-01,"NY","FULTON",36035,521,14,243,264,0,520,1,447,5,5,5,30,0,30,5
"1888",2022-10-01,"NY","GENESEE",36037,372,0,0,372,0,371,1,330,1,2,2,10,41,51,1
"1889",2022-10-01,"NY","GREENE",36039,193,18,47,128,0,192,1,166,0,2,2,NA,NA,NA,0
"1890",2022-10-01,"NY","HERKIMER",36043,425,0,0,425,0,425,0,372,6,2,4,10,0,10,3
"1891",2022-10-01,"NY","JEFFERSON",36045,626,49,15,562,0,624,2,655,2,0,0,67,3,70,0
"1892",2022-10-01,"NY","KINGS",36047,17518,1353,10,16155,40,0,17478,17705,186,39,48,622,410,1032,59
"1893",2022-10-01,"NY","LEWIS",36049,125,0,0,125,0,125,0,111,0,0,1,8,0,8,0
"1894",2022-10-01,"NY","LIVINGSTON",36051,358,0,0,358,0,358,0,314,0,1,1,7,17,24,0
"1895",2022-10-01,"NY","MADISON",36053,489,0,0,489,0,488,1,411,6,5,8,36,0,36,4
"1896",2022-10-01,"NY","MONROE",36055,4079,0,0,4079,0,4058,21,3392,27,19,30,511,367,878,34
"1897",2022-10-01,"NY","MONTGOMERY",36057,333,0,0,333,0,333,0,342,2,3,3,42,0,42,3
"1898",2022-10-01,"NY","NASSAU",36059,9716,120,2,9594,0,9705,11,9579,43,50,75,777,367,1144,64
"1899",2022-10-01,"NY","NEW YORK",36061,12848,860,11,11977,26,0,12822,11254,124,28,46,905,527,1432,70
"1900",2022-10-01,"NY","NIAGARA",36063,1150,0,0,1150,0,1149,1,1041,10,11,16,30,12,42,6
"1901",2022-10-01,"NY","ONEIDA",36065,1799,0,0,1799,0,1796,3,1489,10,7,13,144,41,185,11
"1902",2022-10-01,"NY","ONONDAGA",36067,2936,0,0,2936,0,2936,0,2814,15,23,38,428,16,444,26
"1903",2022-10-01,"NY","ONTARIO",36069,734,0,0,734,0,734,0,647,5,6,6,87,22,109,3
"1904",2022-10-01,"NY","ORANGE",36071,3453,63,800,2590,0,3439,14,3253,20,13,20,259,31,290,22
"1905",2022-10-01,"NY","ORLEANS",36073,156,0,0,156,0,155,1,196,2,2,2,1,0,1,0
"1906",2022-10-01,"NY","OSWEGO",36075,1211,0,0,1211,0,1211,0,1027,3,2,2,30,0,30,0
"1907",2022-10-01,"NY","OTSEGO",36077,293,0,0,293,0,293,0,301,0,0,0,36,2,38,1
"1908",2022-10-01,"NY","PUTNAM",36079,662,17,63,582,0,658,4,540,5,2,2,18,1,19,4
"1909",2022-10-01,"NY","QUEENS",36081,18767,1303,3,17461,48,0,18719,18949,412,39,66,897,129,1026,57
"1910",2022-10-01,"NY","RENSSELAER",36083,1015,0,0,1015,0,1014,1,916,10,7,8,82,11,93,6
"1911",2022-10-01,"NY","RICHMOND",36085,4760,406,3,4351,13,0,4747,4995,50,20,35,216,60,276,17
"1912",2022-10-01,"NY","ROCKLAND",36087,1472,51,0,1421,0,1471,1,1768,6,13,21,167,5,172,8
"1913",2022-10-01,"NY","SARATOGA",36091,935,0,0,935,0,933,2,1315,11,7,12,76,19,95,12
"1914",2022-10-01,"NY","SCHENECTADY",36093,1089,0,0,1089,0,1089,0,927,5,5,10,55,33,88,6
"1915",2022-10-01,"NY","SCHOHARIE",36095,180,2,56,122,0,179,1,172,3,3,3,5,0,5,2
"1916",2022-10-01,"NY","SENECA",36099,161,0,0,161,0,160,1,210,0,0,0,NA,NA,NA,0
"1917",2022-10-01,"NY","ST. LAWRENCE",36089,635,0,0,635,0,633,2,559,3,3,4,63,1,64,0
"1918",2022-10-01,"NY","STEUBEN",36101,637,0,0,637,0,637,0,551,0,2,4,48,1,49,1
"1919",2022-10-01,"NY","SUFFOLK",36103,9326,17,0,9309,0,9301,25,10318,58,45,71,882,91,973,61
"1920",2022-10-01,"NY","SULLIVAN",36105,646,0,0,646,0,646,0,567,4,1,2,28,2,30,1
"1921",2022-10-01,"NY","TIOGA",36107,450,0,0,450,0,450,0,353,0,0,0,NA,NA,NA,0
"1922",2022-10-01,"NY","TOMPKINS",36109,576,0,0,576,0,576,0,522,2,1,4,39,0,39,1
"1923",2022-10-01,"NY","ULSTER",36111,1085,43,89,953,0,1082,3,967,5,3,3,57,1,58,2
"1924",2022-10-01,"NY","WARREN",36113,600,1,0,599,0,598,2,541,3,4,7,98,3,101,6
"1925",2022-10-01,"NY","WASHINGTON",36115,418,20,0,398,0,416,2,369,1,0,0,NA,NA,NA,0
"1926",2022-10-01,"NY","WAYNE",36117,381,0,0,381,0,380,1,485,3,2,2,8,35,43,3
"1927",2022-10-01,"NY","WESTCHESTER",36119,6597,0,0,6597,0,6595,2,5621,24,31,40,615,80,695,33
"1928",2022-10-01,"NY","WYOMING",36121,230,0,0,230,0,230,0,210,2,2,3,22,0,22,1
"1929",2022-10-01,"NY","YATES",36123,73,0,0,73,0,73,0,129,0,1,1,4,1,5,0
"1930",2022-11-01,"NY","ALBANY",36001,1253,0,0,1253,0,1251,2,1010,14,10,19,185,5,190,28
"1931",2022-11-01,"NY","ALLEGANY",36003,136,8,0,128,0,136,0,108,0,0,0,8,0,8,0
"1932",2022-11-01,"NY","BRONX",36005,14809,1291,4,13514,14,0,14795,12968,29,33,57,855,146,1001,31
"1933",2022-11-01,"NY","BROOME",36007,999,71,51,877,0,985,14,766,13,14,21,58,154,212,17
"1934",2022-11-01,"NY","CATTARAUGUS",36009,211,24,1,186,0,207,4,178,3,5,6,33,2,35,5
"1935",2022-11-01,"NY","CAYUGA",36011,276,0,0,276,0,273,3,214,4,2,2,23,1,24,2
"1936",2022-11-01,"NY","CHAUTAUQUA",36013,262,0,0,262,0,260,2,250,6,4,9,36,3,39,5
"1937",2022-11-01,"NY","CHEMUNG",36015,649,0,0,649,0,645,4,482,6,4,5,75,7,82,7
"1938",2022-11-01,"NY","CHENANGO",36017,226,0,0,226,0,223,3,186,7,1,3,8,2,10,0
"1939",2022-11-01,"NY","CLINTON",36019,319,16,32,271,0,317,2,263,11,6,8,12,42,54,11
"1940",2022-11-01,"NY","COLUMBIA",36021,262,16,116,130,0,259,3,208,3,4,7,11,3,14,4
"1941",2022-11-01,"NY","CORTLAND",36023,170,0,0,170,0,170,0,131,2,0,1,23,2,25,1
"1942",2022-11-01,"NY","DELAWARE",36025,127,0,0,127,0,127,0,124,1,1,1,5,1,6,0
"1943",2022-11-01,"NY","DUTCHESS",36027,1485,4,7,1474,0,1477,8,1424,6,4,9,170,25,195,3
"1944",2022-11-01,"NY","ERIE",36029,3460,56,286,3118,25,3429,6,2758,26,35,49,210,233,443,26
"1945",2022-11-01,"NY","ESSEX",36031,113,1,0,112,0,113,0,108,1,1,3,3,0,3,0
"1946",2022-11-01,"NY","FRANKLIN",36033,118,1,6,111,0,117,1,105,1,1,1,11,1,12,1
"1947",2022-11-01,"NY","FULTON",36035,256,7,116,133,0,256,0,197,2,0,0,20,0,20,0
"1948",2022-11-01,"NY","GENESEE",36037,222,0,0,222,0,219,3,192,1,2,3,3,27,30,1
"1949",2022-11-01,"NY","GREENE",36039,195,19,28,148,0,192,3,137,4,2,4,NA,NA,NA,3
"1950",2022-11-01,"NY","HERKIMER",36043,201,2,0,199,0,201,0,154,3,1,1,0,3,3,1
"1951",2022-11-01,"NY","JEFFERSON",36045,458,31,23,404,0,455,3,471,6,0,3,44,4,48,3
"1952",2022-11-01,"NY","KINGS",36047,25033,1756,29,23248,98,0,24935,22287,113,62,82,748,479,1227,71
"1953",2022-11-01,"NY","LEWIS",36049,61,0,0,61,0,61,0,61,0,1,1,8,1,9,0
"1954",2022-11-01,"NY","LIVINGSTON",36051,210,0,0,210,0,208,2,154,0,0,0,0,13,13,0
"1955",2022-11-01,"NY","MADISON",36053,193,0,0,193,0,191,2,171,3,4,6,14,0,14,2
"1956",2022-11-01,"NY","MONROE",36055,3004,0,0,3004,0,2983,21,2281,40,22,28,371,303,674,42
"1957",2022-11-01,"NY","MONTGOMERY",36057,162,0,0,162,0,162,0,153,3,3,6,14,0,14,1
"1958",2022-11-01,"NY","NASSAU",36059,13169,144,1,13024,0,13140,29,11063,63,45,76,825,405,1230,75
"1959",2022-11-01,"NY","NEW YORK",36061,15736,1031,8,14697,31,0,15705,12507,46,33,55,1193,602,1795,66
"1960",2022-11-01,"NY","NIAGARA",36063,667,0,0,667,0,666,1,589,7,2,8,22,1,23,2
"1961",2022-11-01,"NY","ONEIDA",36065,837,0,0,837,0,835,2,721,5,3,4,58,12,70,3
"1962",2022-11-01,"NY","ONONDAGA",36067,1391,0,0,1391,0,1390,1,1239,8,10,17,263,6,269,14
"1963",2022-11-01,"NY","ONTARIO",36069,415,0,0,415,0,412,3,353,5,3,4,63,22,85,7
"1964",2022-11-01,"NY","ORANGE",36071,3049,61,633,2355,0,3025,24,3251,12,11,14,227,24,251,11
"1965",2022-11-01,"NY","ORLEANS",36073,105,0,0,105,0,105,0,99,2,2,2,2,0,2,2
"1966",2022-11-01,"NY","OSWEGO",36075,390,0,0,390,0,389,1,299,6,3,4,12,0,12,3
"1967",2022-11-01,"NY","OTSEGO",36077,131,0,0,131,0,130,1,131,3,1,3,41,3,44,4
"1968",2022-11-01,"NY","PUTNAM",36079,787,16,108,663,0,785,2,572,2,1,2,28,1,29,3
"1969",2022-11-01,"NY","QUEENS",36081,25450,1651,11,23788,93,0,25357,22737,117,49,82,1121,251,1372,69
"1970",2022-11-01,"NY","RENSSELAER",36083,619,0,0,619,0,616,3,500,7,2,3,59,5,64,3
"1971",2022-11-01,"NY","RICHMOND",36085,4557,332,5,4220,0,0,4557,4204,26,20,25,168,42,210,14
"1972",2022-11-01,"NY","ROCKLAND",36087,1911,28,0,1883,0,1906,5,1963,8,10,19,157,18,175,4
"1973",2022-11-01,"NY","SARATOGA",36091,540,0,0,540,0,525,15,711,11,5,7,47,3,50,5
"1974",2022-11-01,"NY","SCHENECTADY",36093,646,0,0,646,0,640,6,491,9,9,10,32,30,62,6
